PE,DEN,AC,GR,CNL,classification
0.925739725,0.438233118,0.461622049,0.150419877,0.739611654,2
0.984772102,0.021346296,0.34656976,0.035925462,0.91099751,2
0.999618609,0,0.060875697,0.047575378,0.963468228,2
0.947513678,0.315861777,0.200146682,0.348071232,0.568251921,2
0.94313115,0.303180809,0.162307328,0.44655701,0.633386182,2
0.930649266,0.43960689,0.224900605,0.15497854,0.706723012,1
0.080334792,0.954559865,0.10433561,0.468809149,0.452324831,1
0.787710892,0.711719328,0.313595986,0.434475221,0.477625796,1
0.027730585,0.964915989,0.090670463,0.461142065,0.379375825,1
0.034332115,0.967557857,0.088382603,0.462736264,0.447544354,1
0.30710982,0.909648103,0.124640542,0.235189678,0.352250281,1
0.019513345,0.953714467,0.077820964,0.358334888,0.3155678,1
0.832278152,0.868963331,0.118018284,0.073567753,0.292278293,1
0.930420431,0.442882807,0.214317397,0.110858148,0.622802417,1
0.937777809,0.397019973,0.532915128,0.136845192,0.670064644,1
0.861423351,0.744795519,0.1832486,0.207880355,0.381111989,1
0.2095847,0.885131565,0.151974881,0.409314601,0.499808098,1
0.091755716,0.930149001,0.118987625,0.41826131,0.390510179,1
0.369255733,0.842755997,0.170597284,0.362288395,0.45896204,1
0.039685457,0.960160626,0.097025781,0.468020047,0.39447683,1
0.006788758,0.981401247,0.07502484,0.446583669,0.359882166,1
0.835107379,0.651167706,0.42663005,0.334563195,0.525752086,1
0.006157729,0.987741731,0.071283642,0.474071606,0.397567362,1
0.348182152,0.813589771,0.126510467,0.499077604,0.438809281,1
0.825544869,0.781676001,0.183256689,0.140502786,0.344511895,1
0.747477619,0.760012681,0.37939793,0.401666178,0.468930913,1
0.089502042,0.938074606,0.105020486,0.476665511,0.453657096,1
0.956833485,0.362675684,0.531434827,0.155860947,0.681520509,1
0.924713437,0.458628342,0.234707263,0.199093599,0.710651483,1
0.700420917,0.796047765,0.312814042,0.454514676,0.443748505,1
0.689367515,0.835887139,0.305853391,0.431278825,0.519233436,1
0.872941356,0.554475325,0.272770414,0.397251473,0.529049591,1
0.002690539,0.980238825,0.066373572,0.374844712,0.287875591,1
0.036162792,0.976434535,0.081152316,0.514944949,0.409804903,1
0.941876027,0.357814647,0.228005463,0.086715897,0.364075885,1
0.831875958,0.705167494,0.259810365,0.310972781,0.600839146,1
0.066972242,0.939554053,0.094406268,0.48478313,0.441445678,1
0.692279955,0.7524041,0.277664306,0.457825704,0.464200672,1
0.503852048,0.901828173,0.122252916,0.161648583,0.32842626,1
0.326019874,0.779456832,0.21677378,0.50027192,0.427397624,1
0.738462925,0.775018493,0.214295826,0.2771587,0.537879108,1
0.771872768,0.767832611,0.346738282,0.376177655,0.488772207,1
0.51154921,0.810208179,0.191584394,0.333336888,0.477161614,1
0.949240339,0.327485998,0.217368327,0.082285196,0.380217784,1
0.009541707,0.97231322,0.068705923,0.320711258,0.295724497,1
0.893356171,0.55236183,0.486594377,0.238359415,0.582310022,1
0.936162098,0.51305083,0.491705326,0.23240916,0.607641129,1
0.332545125,0.775863891,0.219293527,0.500533177,0.428987097,1
0.926211263,0.451019761,0.278714538,0.234086001,0.666407448,1
0.020865549,0.985839586,0.082743168,0.489352457,0.450663018,1
0.021725412,0.957307408,0.080916385,0.408581483,0.323456894,1
0.002572655,0.980978548,0.067382011,0.380683,0.29447261,1
0.841875334,0.651590405,0.374645597,0.387411693,0.526256458,1
0.916059331,0.490119412,0.211704625,0.110951454,0.641490287,1
0.794076653,0.769734756,0.191383515,0.249270881,0.404441685,1
0.933832146,0.434323153,0.20479116,0.101292954,0.36824549,1
0.718734614,0.820775653,0.321748427,0.404667964,0.497909169,1
0.946216949,0.392158935,0.200386658,0.075236597,0.337299985,1
0.504067014,0.706752615,0.188739735,0.4734078,0.473299454,1
0.01397971,0.989749551,0.079467092,0.481736024,0.461461793,1
0.818936405,0.744267146,0.203974163,0.223878329,0.57346242,1
0.813860439,0.724611645,0.3134005,0.387827571,0.532345087,1
0.919776158,0.533446053,0.449843004,0.312255072,0.57025936,1
0.054393276,0.956039311,0.103366269,0.470560636,0.413028058,1
0.945967311,0.361301913,0.216992185,0.075929727,0.33709703,1
0.554937625,0.803127972,0.309285856,0.470112767,0.439492494,1
0.171598167,0.898763606,0.139777901,0.414203834,0.45728415,1
0.222843234,0.899609003,0.135390925,0.345890539,0.392180031,1
0.953303885,0.307196449,0.2308663,0.061731226,0.305892306,1
0.043457759,0.965021663,0.093591968,0.462672283,0.460008962,1
0.029408705,0.96227412,0.094485811,0.453115086,0.371364154,1
0.882691094,0.550459685,0.313090418,0.391445176,0.523897365,1
0.730772698,0.632040579,0.248457346,0.428594279,0.500414951,1
0.929345603,0.466976646,0.522209235,0.161891179,0.645129398,1
0.895866416,0.565993871,0.203794856,0.124678094,0.590607034,1
0.810282299,0.609109162,0.257298707,0.414915625,0.511902968,1
0.849114826,0.650533657,0.345271463,0.396603663,0.540730515,1
0.518129936,0.763816971,0.273478209,0.487822239,0.42850483,1
0.105929588,0.937229208,0.12858127,0.438791288,0.463097484,1
0.946175343,0.58607207,0.204652298,0.071914905,0.309875032,1
0.902745321,0.691535454,0.192170852,0.150742449,0.354060794,1
0.10786428,0.921377999,0.132013735,0.427951801,0.432859304,1
0.781698784,0.781676001,0.181953,0.198904321,0.371398315,1
0.102954739,0.937334883,0.129644984,0.437770254,0.457059092,1
0.571171009,0.782521399,0.277804517,0.479739276,0.431436615,1
0.90594207,0.537673042,0.224277747,0.192167631,0.688109491,1
0.076409933,0.946105886,0.104141473,0.472616033,0.459279532,1
0.942874578,0.358977069,0.230751704,0.08155741,0.352402999,1
0.206062035,0.889675579,0.141182704,0.402329983,0.436838012,1
0.046189905,0.939871077,0.091429488,0.370683266,0.342144765,1
0.351191673,0.908062982,0.123281577,0.217048332,0.346889072,1
0.615752138,0.80397337,0.284736856,0.476804137,0.431514983,1
0.916697294,0.657402515,0.193791364,0.135258991,0.348446395,1
0.042459209,0.943992391,0.08761414,0.339756338,0.333465957,1
0.951175031,0.316707175,0.397768224,0.167196289,0.733209551,1
0.02992185,0.961323048,0.091584529,0.447162166,0.364680729,1
0.866936183,0.694811371,0.18862514,0.199810722,0.469624173,1
0.51808833,0.783578146,0.295082785,0.470925862,0.439235284,1
0.937888759,0.37620205,0.223729037,0.092831436,0.395660395,1
0.881879772,0.60995456,0.49229448,0.246804937,0.567896248,1
0.879022807,0.617034767,0.489056153,0.258678788,0.557121586,1
0.129624365,0.917996407,0.138245021,0.427911813,0.478065866,1
0.188199072,0.895910388,0.162156332,0.422929274,0.542880625,1
0.991734219,0.056007609,0.120151104,0.129042148,0.79048285,2
0.933776671,0.455986474,0.260758135,0.22154568,0.650038481,2
0.922223994,0.417309521,0.413195442,0.116451174,0.78516585,2
0.945620592,0.391947585,0.153923,0.190013596,0.873456995,2
0.908376038,0.620310684,0.189717165,0.194095065,0.481299068,2
0.945183726,0.331078939,0.076743769,0.165380822,0.429226222,2
0.894118952,0.608475114,0.251084947,0.077201354,0.829162723,2
0.943006331,0.410334989,0.185177845,0.175255258,0.700330956,2
0.937444958,0.465180175,0.160105751,0.22380635,0.45225651,2
0.993890811,0.015956885,0.137711142,0.105798299,0.831497702,2
0.974349729,0.248652647,0.161626498,0.312124443,0.783879803,2
0.900276682,0.582796153,0.266366562,0.074775399,0.814537957,2
0.896760951,0.594631724,0.255918171,0.077982458,0.809990576,2
0.949476108,0.28310261,0.15072377,0.515512783,0.634200008,2
0.946411112,0.32262496,0.207283944,0.358438858,0.585275968,2
0.912869516,0.545598647,0.355230465,0.055922263,0.770619453,2
0.949607861,0.293670083,0.126362167,0.281218842,0.478296952,2
0.939289503,0.434534503,0.202946851,0.173277172,0.711583867,2
0.974620169,0.078093628,0.336041826,0.043987097,0.867273922,2
0.934331422,0.485892423,0.261328415,0.256530085,0.601791624,2
0.9913875,0.042058544,0.142254507,0.12317187,0.798008235,2
0.964967512,0.243474585,0.157247611,0.198536429,0.666797281,2
0.893820774,0.062665117,1,0.017565514,1,2
0.901323773,0.198245799,0.348071631,0.022604036,0.930935258,2
0.954579811,0.27707915,0.089482717,0.473367812,0.582480825,2
0.913486676,0.33266406,0.534468231,0.073892991,0.834097928,2
0.945703805,0.289760118,0.142534928,0.482162566,0.639625519,2
0.912571337,0.571066258,0.339637421,0.205379755,0.606909689,2
0.934456241,0.505336574,0.151836018,0.235056383,0.641349626,2
0.909464735,0.224453133,0.939547632,0.064295807,0.865692486,2
0.936605898,0.340801014,0.435696557,0.040857349,0.809984547,2
0.904236213,0.568847089,0.318158225,0.123846338,0.68082725,2
0.953907176,0.331395963,0.153465967,0.190914665,0.663184293,2
0.999819706,0.000105675,0.064999778,0.038570019,0.949402089,2
0.918174316,0.501637958,0.383828048,0.123251846,0.622760219,2
0.887669979,0.643347776,0.230331072,0.090120231,0.865883384,2
0.910109633,0.28711825,0.484880841,0.059358588,0.885017352,2
0.918174316,0.381697136,0.960275891,0.317144304,0.700168191,2
0.926426229,0.462643982,0.371300764,0.162645624,0.623851349,2
0.957152466,0.34048399,0.163922447,0.24425102,0.890133407,2
0.936273048,0.480503012,0.173025355,0.229287409,0.460850921,2
0.983558585,0.016273909,0.382455601,0.015827357,0.917254933,2
0.915241074,0.290605516,0.852106059,0.08765962,0.80159711,2
0.888453564,0.642079679,0.223439179,0.107312522,0.774947805,2
0.934941647,0.483039205,0.211933815,0.244344326,0.609656605,2
0.960903966,0.278664271,0.170965337,0.191685106,0.68399615,2
0.988045129,0.077353905,0.132474813,0.138943243,0.764277633,2
0.966791254,0.266828701,0.178072939,0.222934606,0.723423537,2
0.961118932,0.309732643,0.165332643,0.219575591,0.785672231,2
0.950238889,0.167071753,0.443642727,0.014622377,0.890589552,2
0.940600101,0.422487583,0.238002214,0.269982139,0.56482983,2
0.98065308,0.111381169,0.143835921,0.125848418,0.759611694,2
0.939039866,0.422698933,0.16565351,0.291765082,0.617043338,2
0.905810317,0.568952763,0.329310366,0.152677881,0.656394366,2
0.990527637,0.035929409,0.14381435,0.122950601,0.805869197,2
0.942874578,0.340061291,0.175874058,0.364013223,0.628262088,2
0.902294586,0.196660678,0.693491394,0.039441764,0.906540554,2
0.959371468,0.28310261,0.156663849,0.199376183,0.66833049,2
0.906378936,0.24558808,0.363893866,0.050009331,0.914626574,2
0.905595351,0.567156293,0.327474145,0.145997174,0.659854637,2
0.960453231,0.309098595,0.167182345,0.204252086,0.757895625,2
0.95057174,0.362992708,0.152248561,0.201882115,0.84389198,2
0.969897857,0.274120258,0.155174111,0.292319586,0.824273735,2
0.922085307,0.398816443,0.587465166,0.123142545,0.762274213,2
0.980923521,0.090246222,0.172828521,0.098800352,0.79135897,2
0.972810296,0.054422488,0.397552515,0.028906188,0.892430207,2
0.989244777,0.077353905,0.136621813,0.137141105,0.762278232,2
0.931100001,0.434745852,0.342495561,0.172823972,0.616770053,2
0.923271086,0.486209447,0.368783713,0.166983018,0.621170745,2
0.941619455,0.418894642,0.191182637,0.170651276,0.712116371,2
0.922584582,0.36817077,0.196605014,0.087110448,0.895492606,2
0.965605475,0.202578463,0.231997422,0.112337714,0.684189057,2
0.895068962,0.598224664,0.250936648,0.099557463,0.775528535,2
0.888959774,0.637112966,0.257867638,0.07096585,0.861490729,2
0.922411223,0.493289654,0.368021992,0.166543147,0.620782921,2
0.703680075,0.754094896,0.14117057,0.34877236,0.479757821,3
0.840280426,0.728838635,0.172003435,0.350326571,0.460764515,3
0.889757227,0.519074289,0.135686176,0.891274559,0.239074127,3
0.818118148,0.709288809,0.148663752,0.48802218,0.420193751,3
0.819054289,0.467399345,0.30004813,0.470685932,0.662870819,3
0.880444355,0.530275811,0.114734119,0.950137293,0.26310512,3
0.768183678,0.74659199,0.152705594,0.342867426,0.481242804,3
0.828256211,0.698721336,0.162248008,0.566745755,0.387280995,3
0.916697294,0.51664377,0.057660288,0.928786223,0.19348577,3
0.813950586,0.40209236,0.262721085,0.489112527,0.565079001,3
0.891816738,0.52266723,0.136125683,0.837303724,0.184907435,3
0.591128154,0.743738772,0.121484453,0.87717203,0.30441938,3
0.786705407,0.707809363,0.140472213,0.477350644,0.434979273,3
0.823027689,0.689950333,0.148678582,0.473975634,0.426861101,3
0.54794777,0.758110536,0.119799229,0.830444403,0.314133054,3
0.84505128,0.619253936,0.210026141,0.674188905,0.630100734,3
0.862574458,0.623692275,0.217801092,0.650025326,0.633966912,3
0.762760993,0.654020924,0.103549622,0.929394044,0.316689072,3
0.858753615,0.633520025,0.136554404,0.842758124,0.340533187,3
0.823949962,0.509246539,0.322762258,0.473767695,0.695721281,3
0.818693702,0.695656768,0.160007334,0.381245501,0.465651493,3
0.824192665,0.684666596,0.152887598,0.431812002,0.443746496,3
0.825662753,0.610694283,0.275678438,0.60415878,0.683582204,3
0.839704873,0.589770686,0.093125498,0.957321852,0.28522111,3
0.816856091,0.470569587,0.277749241,0.492162299,0.627006183,3
0.832763558,0.655817394,0.175617904,0.649028285,0.510878149,3
0.744211526,0.671562929,0.096563356,0.92820506,0.313049961,3
0.532172056,0.75441192,0.11768798,0.911356669,0.273248816,3
0.83559972,0.571594632,0.08759931,0.966668444,0.280818408,3
0.884722868,0.515481348,0.03312477,0.997315454,0.268870228,3
0.83341539,0.670611857,0.146793827,0.701210312,0.369226101,3
0.836716155,0.294092782,0.349096248,0.321300419,0.699714055,3
0.841445402,0.721441403,0.168937675,0.364543734,0.452791023,3
0.893349236,0.52869069,0.132559748,0.811354003,0.163195345,3
0.891026219,0.513579203,0.060077574,0.985814828,0.259287168,3
0.873537713,0.545809997,0.151163277,0.851160993,0.180287713,3
0.825038659,0.60414245,0.10289171,0.934139319,0.303237824,3
0.821876582,0.525520448,0.310256545,0.497286129,0.69004459,3
0.966090882,0.199936595,0.222856765,0.116547146,0.681311527,2
0.916974669,0.595265772,0.035163217,0.125936392,0.398652464,2
0.940010679,0.353481982,0.332377474,0.498592413,0.599673666,2
0.940232579,0.405368276,0.117270044,0.203470982,0.435807165,2
0.897274095,0.593469301,0.260512767,0.080256458,0.80130574,2
0.900775957,0.598013315,0.328841199,0.194809523,0.63845602,2
0.936189836,0.450491388,0.14546587,0.208373544,0.609379301,2
0.946258555,0.385290077,0.1719185,0.198171203,0.650605145,2
0.937999709,0.460319138,0.247399025,0.256498094,0.575508039,2
0.937770874,0.443833879,0.180701889,0.265370158,0.610038401,2
0.966916073,0.184930783,0.29249428,0.071128469,0.756533219,2
0.977574215,0.206171404,0.145916162,0.240721388,0.679565316,2
0.893120402,0.609848885,0.248493746,0.085140359,0.813225788,2
0.996297041,0.013526366,0.074938557,0.061453974,0.813314203,2
0.980902718,0.165380957,0.134966248,0.182610434,0.702342414,2
0.897031392,0.6039311,0.320237118,0.07355709,0.821838284,2
0.925060156,0.336996724,0.614256189,0.17687345,0.71102725,2
0.978843207,0.187572651,0.133936239,0.278203727,0.728579782,2
0.933922293,0.483778928,0.204989343,0.219884834,0.599537023,2
0.991852104,0.033921589,0.142882758,0.121057823,0.808786916,2
0.898903675,0.630032759,0.284549459,0.200378556,0.567514453,2
0.959225846,0.318714995,0.171414281,0.270336701,0.89901115,2
0.949940711,0.258269048,0.403005901,0.055410413,0.740540019,2
0.92981714,0.499418789,0.309804905,0.229143451,0.614330582,2
0.967748199,0.286695551,0.163048827,0.26939831,0.822989698,2
0.888405023,0.645778294,0.208574152,0.125581829,0.762043127,2
0.918798411,0.311212089,0.819862998,0.133235584,0.777423445,2
0.914117704,0.533340378,0.347593028,0.118567887,0.630866334,2
0.91640605,0.366796999,0.537381647,0.091178588,0.805376882,2
0.985638899,0.12680968,0.118753042,0.175916398,0.701926458,2
0.91153118,0.549825637,0.330214994,0.152134041,0.634181923,2
0.963615308,0.263869809,0.176614209,0.197315454,0.692031934,2
0.946577537,0.303814858,0.184428257,0.409682493,0.629720948,2
0.935850051,0.475958998,0.258052339,0.255530378,0.587848062,2
0.94480927,0.371341012,0.165693955,0.188677988,0.911031671,2
0.807425334,0.702208602,0.143602686,0.445973181,0.444530181,3
0.833928534,0.622107154,0.261227302,0.638298099,0.676852561,3
0.844711495,0.588185565,0.091833942,0.957268535,0.287548051,3
0.874647213,0.5641974,0.121524899,0.935344299,0.28871554,3
0.83179968,0.530381486,0.168928238,0.647108848,0.349853009,3
0.813035247,0.535770897,0.020441097,0.999650769,0.302387828,3
0.83012156,0.64746909,0.166200871,0.731092213,0.389238198,3
0.835988045,0.621684455,0.20044463,0.667284263,0.6204594,3
0.820413428,0.526471521,0.261838027,0.556436779,0.643379169,3
0.828755487,0.685300645,0.15090173,0.493732505,0.417802507,3
0.918812279,0.540103561,0.059739181,0.741299885,0.072880685,3
0.862976652,0.631089506,0.204419063,0.615691397,0.595118246,3
0.815989293,0.685300645,0.159648718,0.603478979,0.394205555,3
0.900526319,0.522984254,0.108217019,0.891231905,0.228639061,3
0.882566275,0.525520448,0.088210036,0.969963477,0.266754279,3
0.910872414,0.535453873,0.089202296,0.809085335,0.164077492,3
0.829012059,0.699883758,0.162341033,0.392215617,0.449953682,3
0.833103343,0.618514213,0.211470041,0.660846152,0.63423015,3
0.865653323,0.3960689,0.181223635,0.533166271,0.309465105,3
0.847575394,0.66913241,0.154121182,0.550867745,0.385619181,3
0.851250615,0.66353165,0.16001003,0.556247501,0.42413026,3
0.862012773,0.654866321,0.177575461,0.567988057,0.525426556,3
0.849350595,0.644932897,0.146206021,0.770696596,0.352515528,3
0.873572385,0.548874564,0.147080989,0.815070246,0.16929402,3
0.827014957,0.356652224,0.247423292,0.459331929,0.527038133,3
0.838324931,0.66913241,0.154893689,0.69532937,0.36340272,3
0.771123855,0.715734968,0.143366755,0.399733412,0.461606474,3
0.86002954,0.655183346,0.175404892,0.571440377,0.516572926,3
0.80925601,0.691641129,0.159497722,0.570851217,0.397933081,3
0.886407922,0.526260171,0.087835242,0.967366906,0.258179962,3
0.898078483,0.513790553,0.055635323,0.983522167,0.255083402,3
0.827791608,0.686885766,0.156098962,0.431441444,0.438554081,3
0.660229251,0.725985417,0.132038002,0.544578924,0.389161839,3
0.819858677,0.432949382,0.218636964,0.556927301,0.416576744,3
0.832118661,0.560710134,0.169312469,0.672989256,0.357424611,3
0.831556976,0.699566734,0.158496025,0.561499294,0.385229348,3
0.899292,0.512945155,0.021965888,0.998643065,0.246145376,3
0.836424911,0.438761492,0.185873506,0.581922636,0.349161759,3
0.830704048,0.660995456,0.174102551,0.659811789,0.477159604,3
0.824310549,0.313642608,0.293713035,0.369552931,0.653792131,3
0.638157119,0.701574554,0.038731848,0.996904908,0.159909896,3
0.826827729,0.58829124,0.198092056,0.660672869,0.515927893,3
0.846985972,0.679488534,0.152578865,0.519754205,0.390437839,3
0.833658093,0.714361196,0.170678175,0.362944203,0.456892308,3
0.911378624,0.363204058,0.107888063,0.425608488,0.087847057,3
0.842166578,0.621578781,0.226029032,0.667870758,0.653131022,3
0.771082249,0.589242312,0.05659253,0.98946709,0.282291334,3
0.766131101,0.634788122,0.090953581,0.955578364,0.296347426,3
0.823103967,0.695445419,0.147957306,0.488051505,0.420611716,3
0.876346137,0.515269999,0.055991242,0.99028285,0.283087075,3
0.849572495,0.671562929,0.154386774,0.543491243,0.388205342,3
0.718734614,0.717637113,0.1410007,0.51187385,0.407962238,3
0.814852055,0.434745852,0.226072173,0.549988004,0.44671847,3
0.839808888,0.773856071,0.178876454,0.325104636,0.480501317,3
0.642907169,0.716791715,0.064340518,0.970131428,0.241931562,3
0.863344174,0.45947374,0.159370993,0.613433393,0.211647165,3
0.871686233,0.289443094,0.275650126,0.349964011,0.623963878,3
0.841549418,0.668815386,0.155974929,0.697256805,0.364865598,3
0.829095271,0.496776921,0.179942864,0.617064328,0.35622497,3
0.814720302,0.43759907,0.240606896,0.534245955,0.509752858,3
0.492098274,0.784846243,0.035710578,0.990834688,0.155527289,3
0.828540521,0.60773539,0.206832304,0.661963157,0.632132286,3
0.852859392,0.646623692,0.176100553,0.597416758,0.508589387,3
0.86601391,0.550248336,0.144177011,0.785526912,0.179666793,3
0.827486495,0.615343971,0.280360665,0.603257711,0.685977466,3
0.903764675,0.516432421,0.062168601,0.971984218,0.248785791,3
0.832077055,0.292507661,0.318164966,0.336058756,0.684596975,3
0.028749939,0.948325055,0.083146273,0.372975927,0.32744364,1
0.885305355,0.655817394,0.188823322,0.173250513,0.46132917,1
0.533024985,0.851738349,0.15826279,0.229020821,0.369457188,1
0.902148964,0.537990067,0.493982401,0.22196689,0.594607846,1
0.723921531,0.804290394,0.292203074,0.416819066,0.535735026,1
0.695143854,0.835887139,0.334397047,0.414403775,0.458192421,1
0.290231539,0.795202367,0.196498508,0.498805684,0.442904537,1
0.928055808,0.43178696,0.219036025,0.096814268,0.534563518,1
0.043256662,0.956884709,0.078793002,0.299837381,0.320609506,1
0.551706204,0.776392265,0.275391275,0.483404868,0.429967708,1
0.804013619,0.735496143,0.323509149,0.38322892,0.521070071,1
0.147085133,0.908591356,0.122456491,0.477673216,0.463165806,1
0.152930816,0.921272324,0.118703159,0.336301352,0.376642975,1
0.934525584,0.417309521,0.282740202,0.214643705,0.693898712,1
0.183989904,0.896016063,0.159337289,0.419924822,0.543196108,1
0.830544557,0.543379478,0.251107866,0.363088161,0.542555094,1
0.740439224,0.763922646,0.375693133,0.402929807,0.46726508,1
0.776172084,0.826059389,0.157639931,0.126565541,0.331583104,1
0.511888994,0.832928247,0.22905165,0.340281517,0.575610521,1
0.956542241,0.283525309,0.21252297,0.067414892,0.326887023,1
0.923437511,0.516115397,0.524617083,0.175873744,0.627426158,1
0.891872213,0.58628342,0.492910598,0.233032977,0.581267118,1
0.362869169,0.910282152,0.120322323,0.206507424,0.342201029,1
0.861603645,0.608052415,0.39831154,0.38256778,0.542157223,1
0.037438717,0.967346507,0.090795844,0.464679694,0.461704937,1
0.933741999,0.397231322,0.223378511,0.094646904,0.415596133,1
0.084973892,0.923174469,0.099467334,0.47743062,0.442743781,1
0.870888779,0.72070168,0.183202762,0.213580017,0.401138152,1
0.895991235,0.568001691,0.201033784,0.126605529,0.556526789,1
0.065557628,0.954665539,0.104202141,0.471757618,0.431571248,1
0.955162299,0.284899081,0.232194256,0.065348831,0.298292572,1
0.062270732,0.9602663,0.098217572,0.465426142,0.452726721,1
0.725613519,0.815703265,0.328335632,0.394164378,0.492547961,1
0.672399087,0.811264927,0.299609972,0.463957239,0.43473211,1
0.096887157,0.949698827,0.110730026,0.465495455,0.464938139,1
0.463362203,0.847828384,0.163907617,0.28500973,0.390819634,1
0.883197304,0.6139702,0.196776233,0.136248034,0.584192875,1
0.949628664,0.519179964,0.20210289,0.067732132,0.307943952,1
0.955848803,0.485469724,0.203836649,0.053829543,0.293086091,1
0.041155545,0.950332875,0.094293021,0.416405854,0.353670961,1
0.833436193,0.671985628,0.376442721,0.41095412,0.490761561,1
0.067631008,0.947902357,0.118308143,0.451766149,0.413470137,1
0.198018154,0.890203952,0.145541368,0.409234625,0.474665879,1
0.554070828,0.745957941,0.258583522,0.477513263,0.443189879,1
0.169712015,0.878474057,0.136389926,0.482165232,0.455190305,1
0.777073553,0.599704111,0.250088643,0.408786756,0.516070564,1
0.9522984,0.310472366,0.215553677,0.077494602,0.364304962,1
0.953921045,0.312374511,0.297954407,0.185540242,0.77380041,1
0.916593278,0.470992286,0.3378012,0.281234838,0.62158871,1
0.031190841,0.967663532,0.087944444,0.467934739,0.42365804,1
0.945384823,0.390996513,0.154710337,0.185374957,0.858406226,2
0.959822202,0.299376519,0.168676128,0.181461438,0.692723184,2
0.914720995,0.304343232,0.788093148,0.083146277,0.814375192,2
0.887240047,0.653598225,0.192406783,0.113614673,0.785007103,2
0.968823028,0.138011202,0.325772743,0.053275039,0.806853827,2
0.991526188,0.050512522,0.095494249,0.120284716,0.736314149,2
0.922591516,0.337842122,0.176646565,0.095651942,0.926355725,2
0.91981083,0.308464546,0.827019135,0.143755165,0.773460813,2
0.941765077,0.371763711,0.188978363,0.330060516,0.60938533,2
0.930989051,0.492338582,0.321672929,0.218279971,0.615130343,2
0.904811766,0.587340167,0.321660795,0.199528138,0.614756585,2
0.934158062,0.418683293,0.165959547,0.131105542,0.878820213,2
0.912668419,0.56039311,0.329612358,0.195182746,0.6086559,2
0.930628463,0.5248864,0.13409128,0.209008024,0.441190478,2
0.996193025,0.013209342,0.122216515,0.092428888,0.861129029,2
0.894881734,0.076825531,0.965212925,0.011921836,0.964603566,2
0.94653593,0.326534925,0.139194139,0.235776172,0.452210293,2
0.93524676,0.327803022,0.44693633,0.033395537,0.841026507,2
0.968545652,0.243474585,0.175853836,0.213524033,0.696269861,2
0.915906774,0.5641974,0.332111883,0.225264589,0.60861973,2
0.91327171,0.28891472,0.189645712,0.056985951,0.93085287,2
0.973774175,0.24558808,0.165873263,0.290906667,0.745750519,2
0.938748622,0.425023777,0.09411641,0.176670843,0.42260107,2
0.941869093,0.316284476,0.446881054,0.058585482,0.708272296,2
0.993786796,0.031596745,0.130556353,0.109133321,0.820371386,2
0.935350776,0.492761281,0.274687526,0.253053771,0.528583399,2
0.942964725,0.365106203,0.078388548,0.165786036,0.426065359,2
0.967082498,0.257529325,0.182210502,0.217741463,0.709154444,2
0.903542775,0.570960583,0.314879453,0.114027885,0.693961005,2
0.950828312,0.313219909,0.17155584,0.203689584,0.641634968,2
0.993703583,0.029377576,0.083762391,0.093735171,0.752882051,2
0.922813417,0.562717954,0.176854185,0.210527579,0.491484962,2
0.935614282,0.376836098,0.450568325,0.056706033,0.70571025,2
0.973510669,0.255838529,0.167159426,0.299608115,0.784490675,2
0.914533767,0.325689528,0.355280347,0.072490736,0.877875772,2
0.973690962,0.250026419,0.168479294,0.297987257,0.76559985,2
0.896448904,0.0890838,0.997081191,0.02680547,0.988057848,2
0.941792815,0.418154919,0.187669281,0.203073765,0.656904766,2
0.953844767,0.273908908,0.105100028,0.486923836,0.598540337,2
0.937403352,0.470358237,0.221834845,0.250742449,0.484777423,2
0.951951681,0.283842333,0.110146264,0.367238943,0.519257549,2
0.96309523,0.312480186,0.160022164,0.258505505,0.848961818,2
0.933152577,0.499735813,0.290873769,0.256159527,0.585862727,2
0.926863095,0.548451865,0.274421934,0.250867745,0.571547416,2
0.93664057,0.472366057,0.242494348,0.248644398,0.588712124,2
0.937777809,0.461587234,0.239199397,0.251310282,0.582344182,2
0.955495149,0.30899292,0.143713237,0.20143158,0.660342932,2
0.899819013,0.111803868,0.983480757,0.032342513,0.960484197,2
0.899472294,0.590299059,0.314898327,0.151899443,0.673629405,2
0.919887108,0.584698299,0.08958383,0.169270347,0.417040926,2
0.834323794,0.619887985,0.240459945,0.654799925,0.664373886,3
0.830461344,0.618725563,0.285774954,0.604460025,0.688631947,3
0.721383547,0.713304449,0.138599592,0.709778465,0.385568945,3
0.820191528,0.367853746,0.30311389,0.412225747,0.637429192,3
0.703264013,0.719539258,0.137975385,0.541667777,0.396856017,3
0.839482973,0.676952341,0.154386774,0.500839754,0.405076671,3
0.817223613,0.688787911,0.153418781,0.392636827,0.464867808,3
0.806974599,0.710028532,0.149727466,0.50675002,0.41232877,3
0.908396841,0.536827645,0.07637302,0.631321479,0.060108631,3
0.844905658,0.550036986,0.151001495,0.722113513,0.243523045,3
0.817556463,0.497727993,0.277224799,0.512998854,0.64596332,3
0.814754974,0.712987425,0.148565335,0.486843859,0.420386658,3
0.766138036,0.624114974,0.081421952,0.966447175,0.290580309,3
0.863829581,0.661946529,0.173557886,0.546199781,0.511278029,3
0.914235589,0.475430625,0.065681956,0.533136946,0.02393454,3
0.728775597,0.71668604,0.142782993,0.504643971,0.411649576,3
0.87725454,0.520236711,0.077008012,0.980589694,0.280961079,3
0.909957076,0.38824897,0.100405667,0.454759937,0.069114979,3
0.817376169,0.368910494,0.247285778,0.477390632,0.523740628,3
